id,currency,symbol,name,logo_url,status,price,price_date,price_timestamp,circulating_supply,max_supply,market_cap,num_exchanges,num_pairs,num_pairs_unmapped,first_candle,first_trade,first_order_book,rank,rank_delta,high,high_timestamp,1d.volume,1d.price_change,1d.price_change_pct,1d.volume_change,1d.volume_change_pct,1d.market_cap_change,1d.market_cap_change_pct,first_priced_at
WOM,WOM,WOM,WOM Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/WOM.jpeg,active,0.21239471,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,100007450,1000000000.0,21241054,5,6,0,2019-11-05T00:00:00Z,2020-08-12T00:00:00Z,2019-11-05T00:00:00Z,248,-4,0.34571412,2019-11-05T00:00:00Z,1470451.67,-0.00195653,-0.0091,-895855.86,-0.3786,-195667.59,-0.0091,
BLZ,BLZ,BLZ,Bluzelle,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/blz.svg,active,0.08376452,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,250146921,500000000.0,20953437,28,55,0,2018-02-06T00:00:00Z,2018-02-06T00:00:00Z,2018-08-29T00:00:00Z,249,3,0.78525575,2018-02-08T00:00:00Z,3664122.92,0.00551038,0.0704,-879828.58,-0.1936,1387386.59,0.0709,
VRSC,VRSC,VRSC,Verus Coin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/VRSC.png,active,0.35217606,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,59493469,83540184.0,20952175,7,17,0,2019-06-13T00:00:00Z,,2020-01-07T00:00:00Z,250,-9,0.42191,2020-11-11T00:00:00Z,40639.12,-0.02039842,-0.0547,-25016.86,-0.381,-1207461.17,-0.0545,
BEAM,BEAM,BEAM,BEAM,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/beam.svg,active,0.27265057,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,76032440,262800000.0,20730288,32,71,1,2017-07-09T00:00:00Z,2019-01-09T00:00:00Z,2019-06-07T00:00:00Z,251,-1,2.36089689,2019-06-26T00:00:00Z,4790890.6,0.00754583,0.0285,-454084.37,-0.0866,588912.86,0.0292,
AKRO,AKRO,AKRO,Akropolis,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/AKRO.png,active,0.0089891,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,2303209893,4000000000.0,20703773,27,47,0,2019-07-15T00:00:00Z,2019-08-22T00:00:00Z,2019-07-15T00:00:00Z,252,-6,0.04383194,2020-09-02T00:00:00Z,5976340.37,-0.000209,-0.0227,-4716128.45,-0.4411,-481374.06,-0.0227,
QSP,QSP,QSP,Quantstamp,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/qsp.svg,active,0.02871764,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,713801947,976442388.0,20498708,10,25,0,2017-11-21T00:00:00Z,2017-11-21T00:00:00Z,2018-08-29T00:00:00Z,253,-4,0.73557254,2018-01-08T00:00:00Z,243954.2,0.00043456,0.0154,-10778.19,-0.0423,310189.33,0.0154,
SALT,SALT,SALT,SALT,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/salt.svg,active,0.23363418,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,87479057,120000000.0,20438098,23,44,0,2017-09-30T00:00:00Z,2017-09-30T00:00:00Z,2018-08-29T00:00:00Z,254,-3,16.96858352,2017-12-28T00:00:00Z,92984.47,0.00773205,0.0342,12127.55,0.15,676392.37,0.0342,
MX,MX,MX,MX Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/MX.png,active,0.13937005,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,145748140,626433682.0,20312926,10,23,0,2018-07-13T00:00:00Z,,2019-09-11T00:00:00Z,255,-10,0.39091189,2019-07-04T00:00:00Z,5286932.95,-0.00158249,-0.0112,-231545.13,-0.042,-1058785.11,-0.0495,
REQ,REQ,REQ,Request Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/req.svg,active,0.02583091,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,771800862,999966002.0,19936321,31,63,0,2017-10-20T00:00:00Z,2017-10-20T00:00:00Z,2018-08-29T00:00:00Z,256,11,0.97385332,2018-01-06T00:00:00Z,377469.08,0.00320292,0.1415,13398.37,0.0368,2472012.69,0.1415,
DENT,DENT,DENT,Dent,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/dent.svg,active,0.00022912,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,86875941183,100000000000.0,19904881,32,61,0,2017-06-29T00:00:00Z,2017-06-29T00:00:00Z,2018-08-29T00:00:00Z,257,-1,0.09351722,2018-01-09T00:00:00Z,618108.35,9.41e-06,0.0428,-179054.92,-0.2246,817554.23,0.0428,
SWTH,SWTH,SWTH,Switcheo,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/swth.png,active,0.02765067,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,700000000,1000000000.0,19355467,5,12,0,2018-05-18T00:00:00Z,2018-05-18T00:00:00Z,2020-06-24T00:00:00Z,258,-4,0.08370798,2020-08-22T00:00:00Z,203316.86,0.00011001,0.004,-51403.8,-0.2018,77007.64,0.004,
WRX,WRX,WRX,WazirX,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/WRX.jpg,active,0.08118394,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,237984623,1000000000.0,19320529,9,20,0,2020-02-04T00:00:00Z,2020-02-05T00:00:00Z,2020-02-05T00:00:00Z,259,-4,0.20449604,2020-03-07T00:00:00Z,1119410.31,0.00070603,0.0088,-415226.67,-0.2706,168024.3,0.0088,
STMX,STMX,STMX,StormX,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/STMX.jpeg,active,0.00255486,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,7532689848,9566788816.0,19244977,13,25,0,2019-09-28T00:00:00Z,2020-06-11T00:00:00Z,2020-04-04T00:00:00Z,260,0,0.0036617,2020-07-29T00:00:00Z,2027962.5,9.029e-05,0.0366,-2095375.11,-0.5082,680144.09,0.0366,
SBD2,SBD2,SBD,Steem Backed Dollars,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/steem.svg,active,3.29856719,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,5818245,,19191872,6,22,0,2016-07-09T00:00:00Z,2016-07-19T00:00:00Z,2018-09-12T00:00:00Z,261,17,13.70617169,2017-12-19T00:00:00Z,186117007.1,0.49105135,0.1749,125752647.57,2.0832,2866117.82,0.1756,
CND,CND,CND,Cindicator,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/cnd.svg,active,0.00992911,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,1929265176,2000000005.0,19155884,14,29,0,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,2018-08-29T00:00:00Z,262,15,0.30884191,2018-01-23T00:00:00Z,144332.52,0.00140814,0.1653,66033.49,0.8434,2716682.55,0.1653,
FORCEPROTOCOL,FORCEPROTOCOL,FOR,Force Protocol,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/FORCEPROTOCOL.png,active,0.02150225,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,886500010,1000000000.0,19061741,14,27,0,2019-04-22T00:00:00Z,2020-08-26T00:00:00Z,2019-06-05T00:00:00Z,263,-5,0.1100334,2020-09-10T00:00:00Z,2092192.77,8.279e-05,0.0039,-1707744.66,-0.4494,73389.31,0.0039,
EASY2,EASY2,EASY,EasyFi,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/EASY2.jpg,active,6.97724625,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,2695758,10000000.0,18808969,2,8,0,2020-10-09T00:00:00Z,2020-10-23T00:00:00Z,2020-10-23T00:00:00Z,264,15,8.33722626,2020-11-24T00:00:00Z,830506.53,0.97524119,0.1625,-44348.14,-0.0507,2629014.42,0.1625,2020-10-14T19:26:13.463281Z
COS,COS,COS,Contentos,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/COS.png,active,0.00623467,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,3012489368,10000000000.0,18781891,10,17,0,2019-06-20T00:00:00Z,2019-06-20T00:00:00Z,2019-07-26T00:00:00Z,265,-12,0.03783713,2019-08-07T00:00:00Z,1547143.87,-0.00018951,-0.0295,383027.98,0.329,-570892.95,-0.0295,
IDEX,IDEX,IDEX,IDEX,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/IDEX.png,active,0.03479466,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,539686906,1000000000.0,18778220,8,12,0,2019-05-07T00:00:00Z,2019-05-07T00:00:00Z,2020-06-19T00:00:00Z,266,-9,0.12786784,2020-08-31T00:00:00Z,458389.16,-0.00054067,-0.0153,-141751.99,-0.2362,-291793.29,-0.0153,
GBYTE,GBYTE,GBYTE,Obyte,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/gbyte.svg,active,24.10394693,2020-12-02T00:00:00Z,2020-12-02T20:45:00Z,760392,1000000.0,18328441,4,5,0,2017-04-13T00:00:00Z,2017-11-22T00:00:00Z,2018-09-12T00:00:00Z,267,-4,1190.44947604,2018-01-13T00:00:00Z,5234.43,0.35428475,0.0149,-1632.62,-0.2377,269395.18,0.0149,
GRS,GRS,GRS,Groestlcoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/grs.svg,active,0.23905681,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,76430649,105000000.0,18271267,28,65,0,2014-04-03T00:00:00Z,2017-11-22T00:00:00Z,2018-08-29T00:00:00Z,268,4,2.48233075,2017-12-21T00:00:00Z,2782425.05,0.01844551,0.0836,-862689.97,-0.2367,1411291.17,0.0837,
OCTO,OCTO,OCTO,OctoFi,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/OCTO.jpeg,active,31.10267979,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,578161,800000.0,17982367,4,11,0,2020-09-12T00:00:00Z,,2020-09-29T00:00:00Z,269,-10,41.82847924,2020-11-20T00:00:00Z,1633886.19,-1.53280991,-0.047,54386.56,0.0344,-886211.42,-0.047,
JEX,JEX,JEX,Jex Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/JEX.png,active,0.01489759,2020-12-02T00:00:00Z,2020-12-02T00:00:00Z,1202625198,2000000000.0,17916218,2,3,0,2019-06-05T00:00:00Z,,2019-06-10T00:00:00Z,270,11,0.05403113,2019-09-07T00:00:00Z,6716.5,0.00171262,0.1299,5783.74,6.2006,2059645.03,0.1299,
NIM,NIM,NIM,Nimiq,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/nim.png,active,0.00257395,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,6958300161,21000000000.0,17910328,7,19,0,2018-09-01T00:00:00Z,2018-09-01T00:00:00Z,2019-06-07T00:00:00Z,271,-9,0.01072077,2020-07-19T00:00:00Z,1487352.81,-6.536e-05,-0.0248,-32174.23,-0.0212,-442822.67,-0.0241,
DMG,DMG,DMG,DMM Governance,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/DMG.jpg,active,0.37210761,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,48093747,250000000.0,17896050,19,43,0,2020-06-10T00:00:00Z,2020-07-17T00:00:00Z,2020-06-22T00:00:00Z,272,-1,1.63101922,2020-07-05T00:00:00Z,1994430.82,0.02051947,0.0584,-47187.11,-0.0231,986858.15,0.0584,
EMC3,EMC3,EMC,EduMetrix Coin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/EMC2.jpg,active,0.08044568,2020-12-02T00:00:00Z,2020-12-02T21:06:00Z,220909904,299792458.0,17771248,5,10,0,2014-03-15T00:00:00Z,2017-11-22T00:00:00Z,2018-09-12T00:00:00Z,273,-3,2.53587174,2017-12-18T00:00:00Z,12229464.9,0.00341998,0.0444,7306249.53,1.484,756097.23,0.0444,2020-11-16T21:16:55.113623Z
CRE,CRE,CRE,Carry,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/CRE.png,active,0.00199738,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,8617713908,10000000000.0,17212813,9,14,0,2019-05-17T00:00:00Z,2019-06-05T00:00:00Z,2019-05-17T00:00:00Z,274,2,0.07204455,2019-06-05T00:00:00Z,2499606.73,8.788e-05,0.046,-39344.16,-0.0155,757335.13,0.046,
DIP,DIP,DIP,Etherisc,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/DIP.png,active,0.10086738,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,170410489,1000000000.0,17188860,5,8,0,2018-08-19T00:00:00Z,2018-08-19T00:00:00Z,2020-04-11T00:00:00Z,275,-7,0.14277046,2020-11-15T00:00:00Z,602309.23,-0.00020838,-0.0021,51178.7,0.0929,-35510.64,-0.0021,
AXEL,AXEL,AXEL,AXEL,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/AXEL.jpeg,active,0.18468054,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,92980180,1000000000.0,17171629,4,4,0,2020-03-24T00:00:00Z,2020-03-26T00:00:00Z,2020-03-27T00:00:00Z,276,-10,0.26840453,2020-05-17T00:00:00Z,193965.18,-0.00534424,-0.0281,-10499.45,-0.0514,-492974.74,-0.0279,
RING,RING,RING,Darwinia Network Native Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/RING.jpeg,active,0.03804474,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,449392012,10000000000.0,17097002,21,34,0,2019-06-10T00:00:00Z,2020-07-31T00:00:00Z,2019-06-10T00:00:00Z,277,-12,0.17085928,2020-08-31T00:00:00Z,1537137.54,-0.00192872,-0.0482,-640375.52,-0.2941,-866752.16,-0.0483,
BTSE,BTSE,BTSE,BTSE Token,,active,2.4037123,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,7055239,200000000.0,16958765,5,6,0,2020-03-05T00:00:00Z,2020-06-19T00:00:00Z,2020-03-05T00:00:00Z,278,-9,3.17231518,2020-09-07T00:00:00Z,431599.25,-0.01444465,-0.006,-69843.08,-0.1393,-101910.43,-0.006,
COMP2,COMP2,COMP,Compound Coin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/COMP2.jpg,active,0.00018059,2020-12-02T00:00:00Z,2020-12-02T21:05:00Z,92233205386,8999999999999.0,16656671,5,18,0,2019-06-10T00:00:00Z,,2019-06-18T00:00:00Z,279,8,0.00018059,2020-12-02T00:00:00Z,6496.39,1.932e-05,0.1198,-3213.56,-0.331,1782223.37,0.1198,
CRPT,CRPT,CRPT,Crypterium,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/crpt.svg,active,0.19575298,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,84971024,99377889.0,16633331,12,23,0,2018-01-21T00:00:00Z,2018-01-21T00:00:00Z,2019-05-10T00:00:00Z,280,4,2.44752727,2018-01-23T00:00:00Z,152329.47,0.01474062,0.0814,-34631.55,-0.1852,1252525.89,0.0814,
FSN,FSN,FSN,Fusion,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/fsn.png,active,0.25703698,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,63858264,63858264.0,16413935,20,44,0,2018-02-11T00:00:00Z,2018-02-11T00:00:00Z,2018-09-07T00:00:00Z,281,-6,9.08778825,2018-05-14T00:00:00Z,913701.83,-0.00357355,-0.0137,-873421.31,-0.4887,-224711.54,-0.0135,
DGD,DGD,DGD,DigixDAO,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/dgd.svg,active,115.11804912,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,141740,1999999.0,16316859,25,52,0,2017-05-05T00:00:00Z,2017-05-05T00:00:00Z,2018-08-29T00:00:00Z,282,-2,559.10071601,2018-02-28T00:00:00Z,224748.08,1.42073706,0.0125,-33144.57,-0.1285,193427.03,0.012,
GRIN,GRIN,GRIN,Grin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/grin.svg,active,0.2747324,2020-12-02T00:00:00Z,2020-12-02T21:11:00Z,59102760,,16237443,44,89,0,2017-07-09T00:00:00Z,2019-01-17T00:00:00Z,2019-02-09T00:00:00Z,283,-10,13.64372096,2019-01-27T00:00:00Z,9505522.12,-0.0091801,-0.0323,-2685953.44,-0.2203,-519657.49,-0.031,
MED,MED,MED,MediBloc,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/med.png,active,0.00543188,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,2966384100,10000000000.0,16113048,3,6,0,2017-11-23T00:00:00Z,2017-11-23T00:00:00Z,2019-10-08T00:00:00Z,284,-10,0.27806604,2018-01-12T00:00:00Z,10257459.65,-0.00021671,-0.0384,2511429.46,0.3242,-642851.85,-0.0384,
STPT,STPT,STPT,STP Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/STPT.png,active,0.01754986,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,916326558,1942420283.0,16081404,18,29,0,2019-06-12T00:00:00Z,2019-06-12T00:00:00Z,2019-06-11T00:00:00Z,285,0,0.0865782,2019-06-28T00:00:00Z,6612902.17,0.00082974,0.0496,-7302187.58,-0.5248,760316.78,0.0496,
GUSD,GUSD,GUSD,Gemini Dollar,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/gusd.png,active,1.01103883,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,15819202,15819202.0,15993827,41,92,2,2018-09-14T00:00:00Z,2018-09-14T00:00:00Z,2018-12-04T00:00:00Z,286,-4,1.60413642,2019-08-17T00:00:00Z,2436765.83,0.00828137,0.0083,328963.7,0.1561,212041.0,0.0134,
AST,AST,AST,AirSwap,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ast.svg,active,0.0926188,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,172262389,500000000.0,15954736,23,43,0,2017-10-19T00:00:00Z,2017-10-19T00:00:00Z,2018-08-29T00:00:00Z,287,-1,1.82823692,2018-01-09T00:00:00Z,909958.33,0.00587925,0.0678,-189453.32,-0.1723,1012773.96,0.0678,
SAI,SAI,SAI,Single Collateral DAI,,active,2.90460662,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,5377470,5377470.0,15619434,15,64,1,2018-01-05T00:00:00Z,2018-01-05T00:00:00Z,2019-11-19T00:00:00Z,288,-5,3.02619451,2020-11-23T00:00:00Z,3586.77,-0.01033636,-0.0035,-823.96,-0.1868,-55583.46,-0.0035,
PLTC,PLTC,PLTC,PlatonCoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/PLTC.png,active,0.42979932,2020-12-02T00:00:00Z,2020-12-02T20:33:00Z,35682222,300000000.0,15336195,6,11,0,2018-12-10T00:00:00Z,2020-09-15T00:00:00Z,2020-01-07T00:00:00Z,289,2,0.87510689,2018-12-14T00:00:00Z,158863.01,0.04065887,0.1045,-126688.24,-0.4437,1450798.74,0.1045,
DUSK,DUSK,DUSK,DUSK Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/DUSK.png,active,0.05088007,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,300514768,500000000.0,15290212,12,22,0,2019-07-06T00:00:00Z,2019-07-06T00:00:00Z,2019-07-11T00:00:00Z,290,-2,0.2933252,2019-07-22T00:00:00Z,492377.91,0.00206769,0.0424,-242900.1,-0.3304,621369.94,0.0424,
NAS,NAS,NAS,Nebulas,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/nas.png,active,0.32150663,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,45500000,100000000.0,14628552,19,41,0,2017-12-18T00:00:00Z,2017-12-18T00:00:00Z,2018-08-29T00:00:00Z,291,-1,16.18816342,2018-01-09T00:00:00Z,2750673.62,0.00993936,0.0319,-824266.37,-0.2306,452241.03,0.0319,
ZCN,ZCN,ZCN,0chain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/zcn.png,active,0.30174746,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,48400982,400000000.0,14604874,7,14,0,2018-06-28T00:00:00Z,2018-06-28T00:00:00Z,2018-09-07T00:00:00Z,292,-3,0.62378181,2018-07-08T00:00:00Z,129951.89,0.00062856,0.0021,-23475.15,-0.153,30422.79,0.0021,
NKN,NKN,NKN,NKN,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/nkn.png,active,0.02202861,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,650000000,1000000000.0,14318596,15,23,0,2018-05-28T00:00:00Z,2018-05-28T00:00:00Z,2019-02-07T00:00:00Z,293,-1,0.52080378,2018-06-03T00:00:00Z,536061.47,0.00079862,0.0376,-272312.18,-0.3369,519105.99,0.0376,
CPAY,CPAY,CPAY,Cryptopay,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/cpay.svg,active,0.36766698,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,38630308,90414745.0,14203089,6,9,0,2017-12-27T00:00:00Z,2017-12-27T00:00:00Z,2019-10-18T00:00:00Z,294,-121,37.68783482,2020-04-01T00:00:00Z,78.22,-0.5773884,-0.611,24.57,0.458,-25619502.94,-0.6433,
XNS,XNS,XNS,Insolar,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/XNS.png,active,0.01395292,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,1000000000,1000000000.0,13952922,6,10,0,2020-02-04T00:00:00Z,2020-04-01T00:00:00Z,2020-02-04T00:00:00Z,295,75,1.39788683,2020-02-07T00:00:00Z,562931.43,0.00698333,1.002,181600.09,0.4762,6983329.54,1.002,
PICKLE,PICKLE,PICKLE,Pickle Finance,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/PICKLE.jpeg,active,11.99663606,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,1159208,1159208.0,13906598,10,13,0,2020-09-10T00:00:00Z,,2020-09-14T00:00:00Z,296,0,69.84990454,2020-09-13T00:00:00Z,1903306.26,0.67729378,0.0598,814792.87,0.7485,820646.8,0.0627,
LBC,LBC,LBC,LBRY Credits,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/lbc.svg,active,0.02745577,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,502607153,1083202000.0,13799466,10,14,0,2016-07-05T00:00:00Z,2016-07-13T00:00:00Z,2018-09-12T00:00:00Z,297,-2,1.60123064,2016-07-14T00:00:00Z,811993.61,0.00134259,0.0514,-147331.67,-0.1536,690896.96,0.0527,
BOS,BOS,BOS,BOScoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/bos.png,active,0.03061285,2020-12-02T00:00:00Z,2020-12-02T12:07:00Z,448338751,500000000.0,13724928,8,11,1,2017-05-10T00:00:00Z,2017-05-10T00:00:00Z,2019-03-14T00:00:00Z,298,-5,5.94671247,2018-01-13T00:00:00Z,1507.03,-0.00016353,-0.0053,-4608.21,-0.7536,-73316.47,-0.0053,
POLS,POLS,POLS,Polkastarter,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/POLS.png,active,0.33586018,2020-12-02T00:00:00Z,2020-12-02T21:10:00Z,40625000,100000000.0,13644320,8,13,0,2020-09-29T00:00:00Z,2020-09-29T00:00:00Z,2020-09-30T00:00:00Z,299,-1,0.68293383,2020-09-30T00:00:00Z,1878278.09,0.02308209,0.0738,-1160000.72,-0.3818,937709.76,0.0738,
SHA,SHA,SHA,Safe Haven,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/SHA.png,active,0.0028761,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,4700000000,8500000000.0,13517674,4,9,0,2018-11-06T00:00:00Z,,2019-12-09T00:00:00Z,300,5,0.00672963,2020-08-24T00:00:00Z,725948.24,0.00035867,0.1425,448715.95,1.6186,1685761.95,0.1425,
SHA,SHA,SHA,Safe Haven,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/SHA.png,active,0.00277059,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,4700000000,8500000000.0,13021753,4,9,0,2018-11-06T00:00:00Z,,2019-12-09T00:00:00Z,301,2,0.00672963,2020-08-24T00:00:00Z,607908.14,4.534e-05,0.0166,5485.19,0.0091,213099.41,0.0166,
NEX,NEX,NEX,Nash Exchange,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/nex.jpg,active,0.91846389,2020-12-06T00:00:00Z,2020-12-06T20:39:00Z,13943022,50000000.0,12806162,4,9,0,2018-11-09T00:00:00Z,2019-03-26T00:00:00Z,2019-06-05T00:00:00Z,302,9,3.27407191,2019-08-05T00:00:00Z,168017.26,0.06589103,0.0773,105791.81,1.7001,918720.13,0.0773,
RDN,RDN,RDN,Raiden Network Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/rdn.svg,active,0.19088112,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,66793935,99999999.0,12749701,29,52,0,2017-11-09T00:00:00Z,2017-11-09T00:00:00Z,2018-08-29T00:00:00Z,303,-3,8.06103281,2018-01-09T00:00:00Z,722460.22,-0.0085596,-0.0429,-143148.23,-0.1654,-571729.51,-0.0429,
MRPH,MRPH,MRPH,Morpheus Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/mrph.jpg,active,0.36435972,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,34980013,47897218.0,12745308,9,12,0,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,2019-09-06T00:00:00Z,304,-8,0.46369586,2020-12-03T00:00:00Z,958920.39,-0.03936499,-0.0975,-134788.57,-0.1232,-1376987.71,-0.0975,
MET,MET,MET,Metronome,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/met.png,active,1.11603081,2020-12-06T00:00:00Z,2020-12-06T20:47:00Z,11234067,12578235.0,12537565,17,29,0,2018-06-25T00:00:00Z,2018-06-25T00:00:00Z,2018-09-12T00:00:00Z,305,0,4.45007503,2018-07-07T00:00:00Z,103041.53,-0.01292371,-0.0114,-42888.45,-0.2939,-141935.04,-0.0112,
TKN,TKN,TKN,Monolith,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/TKN.jpg,active,0.36204056,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,34541835,39406760.0,12505545,16,27,0,2017-05-26T00:00:00Z,2017-05-26T00:00:00Z,2018-09-07T00:00:00Z,306,0,3.82259861,2018-01-13T00:00:00Z,310623.61,-0.00069536,-0.0019,6841.23,0.0225,-24018.86,-0.0019,
BOS,BOS,BOS,BOScoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/bos.png,active,0.02772811,2020-12-06T00:00:00Z,2020-12-06T20:22:00Z,448338751,500000000.0,12431584,8,11,1,2017-05-10T00:00:00Z,2017-05-10T00:00:00Z,2019-03-14T00:00:00Z,307,1,5.94671247,2018-01-13T00:00:00Z,1862.68,0.00022678,0.0082,1649.16,7.7237,101675.65,0.0082,
PLU,PLU,PLU,Pluton,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/plu.svg,active,6.60716294,2020-12-06T00:00:00Z,2020-12-06T20:49:00Z,1852000,20000000.0,12236462,14,28,0,2017-05-31T00:00:00Z,2017-05-31T00:00:00Z,2019-10-18T00:00:00Z,308,-6,32.3648491,2017-08-07T00:00:00Z,301840.28,-0.36317353,-0.0521,-118804.28,-0.2824,-672597.19,-0.0521,
